rewards,lengths,energy,recharges,targets
-9.546722763411785309e+02,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.031677392474043700e+02,1.080000000000000000e+02,4.320000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-8.746215230211632843e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.687113333188680144e+02,1.100000000000000000e+02,4.400000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
-1.348037679758961076e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.502498438140441976e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.162548712954729126e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.277482417839094751e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.263287350950186919e+03,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.339959585081302521e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.319387876948194844e+03,7.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.208357558464705335e+02,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.976038397655494464e+03,8.800000000000000000e+01,3.520000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.804096622095199109e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.685960223082663788e+03,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.378023817042736709e+02,1.120000000000000000e+02,4.480000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
-7.602748832766436635e+02,1.100000000000000000e+02,4.400000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-1.474085031805448125e+03,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.269436277110938136e+03,1.100000000000000000e+02,4.400000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
-5.915887038823777857e+02,1.120000000000000000e+02,4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.948131102087841100e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.397364379803620977e+02,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.800863930228313166e+02,1.120000000000000000e+02,4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.517040421176355949e+02,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.089408062331855263e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.200279121131441684e+02,1.170000000000000000e+02,4.680000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
-1.122783792643678908e+03,1.080000000000000000e+02,4.320000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
-1.536624336645744961e+03,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.616046612333216217e+03,9.000000000000000000e+01,3.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.068271262330386207e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.993678153692171691e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.364539662068434609e+03,6.700000000000000000e+01,2.680000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
-6.920237746202392373e+02,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.362171620305043689e+03,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.149666418369234179e+03,1.080000000000000000e+02,4.320000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-6.885669353809537370e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.597293574035220445e+02,1.090000000000000000e+02,4.360000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-8.656627244400135623e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.337573959428201533e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.104941530481476775e+03,1.100000000000000000e+02,4.400000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
-3.845591965385001458e+02,1.140000000000000000e+02,4.560000000000000000e+02,1.300000000000000000e+01,0.000000000000000000e+00
-8.908893976467892344e+02,1.100000000000000000e+02,4.400000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.709581032380838451e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.274531350447183968e+03,1.080000000000000000e+02,4.320000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.512209229019816235e+02,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.930649458887218771e+03,3.400000000000000000e+01,1.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.430938046960523934e+03,1.140000000000000000e+02,4.560000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
-1.479891244736909130e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.517049746207558428e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.254514634611049814e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.333243403354156271e+03,8.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.256735412371576786e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.287201113756807445e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.910970789703016521e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.792565174271456954e+02,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.494270624456072028e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.993615619559884635e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.597510702482780289e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.974536503800994524e+03,8.200000000000000000e+01,3.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-8.341474007173396785e+02,1.110000000000000000e+02,4.440000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-9.307370104456279023e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.797427263078818669e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.120182361531919923e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.777848707651256746e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.889367380330413653e+02,1.060000000000000000e+02,4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.651745613982772738e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.411365014521567446e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.007873018765425741e+03,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.771266347850601051e+02,1.060000000000000000e+02,4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.276826552249601946e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.583178670978862215e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.431647574937489509e+00,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.970237321571457869e+02,1.110000000000000000e+02,4.440000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
1.824196275491674669e+03,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-5.000408429825171766e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.600006221340419188e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.408869099826223419e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.382761516982475996e+03,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.429034911511692371e+03,1.120000000000000000e+02,4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.166890335486338245e+03,1.140000000000000000e+02,4.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.757369075403919396e+02,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.488800234408741971e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.976217124223049950e+02,1.100000000000000000e+02,4.400000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.074767574380444557e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.961113210319376776e+02,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.138750286230399524e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.162958611581422019e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.174169245212609894e+03,1.060000000000000000e+02,4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.213696363446705391e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.103747930997889853e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.948279515129579522e+02,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.133190387466364655e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.029302548704598848e+03,1.080000000000000000e+02,4.320000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-5.706596242082806612e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.259771604308333281e+03,8.100000000000000000e+01,3.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-5.328693999311768721e+02,1.080000000000000000e+02,4.320000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
-3.487840920761226471e+02,1.130000000000000000e+02,4.520000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
-6.468357945316803352e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.594785086099017235e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.067261338008053599e+03,1.070000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.539221168658450551e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.587663554394275252e+03,1.060000000000000000e+02,4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.231683051278301491e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.287396504745482616e+03,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.080757470466878658e+02,1.150000000000000000e+02,4.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.001445394723733443e+03,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.298185644733681556e+03,1.090000000000000000e+02,4.360000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
