rewards,lengths,energy,recharges,targets
-3.604633257292402959e+01,1.110000000000000000e+02,3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.340658522605219360e+01,1.100000000000000000e+02,3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.998912832102876180e+00,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.621001865546698895e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.826006210955068809e+01,1.090000000000000000e+02,3.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.257670429441445492e+01,1.080000000000000000e+02,3.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.385752738411515850e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.472096368813630107e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.300601511427552737e+01,1.080000000000000000e+02,3.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.338369203258778128e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.668706137305971993e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.470480348725719466e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.338054906632885377e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.995767131008662076e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.626512503269862719e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.216178965435896941e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.382864684003138223e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.350249473284704749e+01,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.571108426553168158e+01,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.958523814162269616e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.145128436162436003e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.655808749655552958e+01,1.060000000000000000e+02,3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.652026216559870875e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.295765223556888657e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.477599652692882159e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.682702041564795081e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.441025103812967245e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.109639592411778608e+01,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.037862672876722314e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.453614959046244337e+01,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.184453403522617698e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.179160160387987943e+01,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.324793157562506352e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.568745832350722225e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.984808957051008571e-01,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.697523399466158267e+00,1.040000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.314932293350014803e+01,1.030000000000000000e+02,3.090000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.497046337207632805e+00,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.516166416367823899e+00,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.904644910576264616e+00,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.306694836444248331e+00,1.090000000000000000e+02,3.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.741062784331904201e-01,1.060000000000000000e+02,3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.213678403884805235e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.491256700568416704e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.361529093194196793e+00,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.267785479668328108e+00,1.060000000000000000e+02,3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.954903674390286739e+01,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.415490692980523768e+00,1.070000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.937032226150954273e+00,1.010000000000000000e+02,3.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.087475268584399046e+01,2.000000000000000000e+02,6.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.170490866313896383e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.832483894376374156e-01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.315961808782097009e+00,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.450644770097802905e+00,1.050000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.557630716834314022e+01,1.040000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.970228365269514725e+00,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.159326152791200215e+01,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.272863858966960748e+01,1.050000000000000000e+02,3.150000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.809814642499623716e+01,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.306239052674499135e-01,1.020000000000000000e+02,3.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.014900572602056528e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.883133180297488884e+00,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.067136126511596395e+00,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.334500272403219157e+01,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.293942099432619663e+01,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.528714578182063022e+01,1.020000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.850512125067314884e+00,1.030000000000000000e+02,3.090000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.665577747543253295e+01,1.060000000000000000e+02,3.180000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.906050448647037854e+01,1.030000000000000000e+02,3.090000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.931548443254865788e+01,1.060000000000000000e+02,3.180000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.431749288886333460e+01,1.040000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.793468935075260839e+00,1.040000000000000000e+02,3.120000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.088653826999595786e+00,1.040000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-6.599349680801512852e-01,2.000000000000000000e+02,6.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.774535842749656922e+00,1.060000000000000000e+02,3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.705522855675957850e+00,1.060000000000000000e+02,3.180000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
-1.708084596312739123e+01,1.030000000000000000e+02,3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.439863543019359504e+01,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.134491277180554203e+00,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.922036956416209641e+00,1.010000000000000000e+02,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.111178905053547439e+01,1.020000000000000000e+02,3.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
