rewards,lengths,targets
5.926177703253377871e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.686932805795078139e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.313788697523866489e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.669797724409254869e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.952154948989360150e+01,5.400000000000000000e+01,1.000000000000000000e+00
3.211413016834858780e+01,3.500000000000000000e+01,1.000000000000000000e+00
6.613522844093608910e+01,1.820000000000000000e+02,1.000000000000000000e+00
3.111651978322737833e+01,2.000000000000000000e+01,1.000000000000000000e+00
2.467283299771689187e+01,3.500000000000000000e+01,1.000000000000000000e+00
9.271660856620988511e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.162971866131050547e+01,1.570000000000000000e+02,1.000000000000000000e+00
1.300492638268747747e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.881460996975848943e+01,1.600000000000000000e+01,1.000000000000000000e+00
2.165588153158528328e+01,1.800000000000000000e+01,1.000000000000000000e+00
5.575217501352919669e+01,3.000000000000000000e+01,1.000000000000000000e+00
1.117506688447677732e+02,1.610000000000000000e+02,1.000000000000000000e+00
3.421236343759735377e+01,2.000000000000000000e+01,1.000000000000000000e+00
2.056697823835530059e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.010488980921557811e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.206096449822715044e+01,2.200000000000000000e+01,1.000000000000000000e+00
4.107431681410746904e+01,8.600000000000000000e+01,1.000000000000000000e+00
5.232945610909854395e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.752211682196615072e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.481633430002698759e+00,2.000000000000000000e+02,0.000000000000000000e+00
2.602142609890326952e+01,4.600000000000000000e+01,1.000000000000000000e+00
4.311286967218776311e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.206387147829996564e+01,1.160000000000000000e+02,1.000000000000000000e+00
4.296897865809015826e+01,7.300000000000000000e+01,1.000000000000000000e+00
6.689038960258446309e+01,6.900000000000000000e+01,1.000000000000000000e+00
1.936545210445137144e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.169459629691852598e+01,2.500000000000000000e+01,1.000000000000000000e+00
2.582737295917152309e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.611832488808553165e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.930985215568515656e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.953968477280721316e+01,5.200000000000000000e+01,1.000000000000000000e+00
1.428493904916618185e+01,1.800000000000000000e+01,1.000000000000000000e+00
-1.407796615746137725e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.858926987935027597e+01,5.400000000000000000e+01,1.000000000000000000e+00
2.117030031385574063e+01,1.600000000000000000e+01,1.000000000000000000e+00
2.844685068994115795e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.859451509500992827e+01,3.200000000000000000e+01,1.000000000000000000e+00
-2.662190286238110826e+00,2.000000000000000000e+02,0.000000000000000000e+00
4.333709148812628342e+01,2.400000000000000000e+01,1.000000000000000000e+00
2.715877154175656827e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.516349454611540004e+01,3.000000000000000000e+00,1.000000000000000000e+00
1.037000180340762689e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.934600406172474152e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.878078928395137837e+01,5.000000000000000000e+00,1.000000000000000000e+00
2.098042210239381689e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.178784061795039406e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.060981635195749817e+01,4.300000000000000000e+01,1.000000000000000000e+00
4.648673448599295455e+01,7.200000000000000000e+01,1.000000000000000000e+00
4.855052570383633537e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.488646197160615969e+01,1.560000000000000000e+02,1.000000000000000000e+00
5.253769369920913590e+01,1.600000000000000000e+02,1.000000000000000000e+00
1.985025936324404938e+01,2.500000000000000000e+01,1.000000000000000000e+00
4.973176434202572693e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.963751804022601988e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.866682506851556411e+01,9.000000000000000000e+00,1.000000000000000000e+00
2.006476310561638954e+01,2.600000000000000000e+01,1.000000000000000000e+00
6.296240443124590414e+00,2.000000000000000000e+02,0.000000000000000000e+00
2.522300913929262478e+01,2.000000000000000000e+02,0.000000000000000000e+00
