rewards,lengths,targets
2.638347985744476176e+01,3.000000000000000000e+00,1.000000000000000000e+00
1.671954440213766269e+00,2.000000000000000000e+02,0.000000000000000000e+00
3.193097523849453978e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.330885412450879812e+01,5.900000000000000000e+01,1.000000000000000000e+00
3.655597562603652761e+01,4.300000000000000000e+01,1.000000000000000000e+00
4.282257390335201563e+01,2.800000000000000000e+01,1.000000000000000000e+00
-3.700683049634123645e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.058051839970051589e+01,4.000000000000000000e+01,1.000000000000000000e+00
1.593147505715489132e+01,1.600000000000000000e+01,1.000000000000000000e+00
3.055437067262828066e+01,4.600000000000000000e+01,1.000000000000000000e+00
1.999807179614901642e+01,1.100000000000000000e+01,1.000000000000000000e+00
4.436815089620649388e+01,4.500000000000000000e+01,1.000000000000000000e+00
4.283722332138567879e+01,4.400000000000000000e+01,1.000000000000000000e+00
3.317940456990148590e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.832750328257667505e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.686012253552675233e+01,1.100000000000000000e+01,1.000000000000000000e+00
4.659981573410305344e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.146070213947445993e+01,8.600000000000000000e+01,1.000000000000000000e+00
3.139090047813956375e+01,1.700000000000000000e+02,1.000000000000000000e+00
3.882890865072608477e+01,5.900000000000000000e+01,1.000000000000000000e+00
2.018395640015602055e+01,5.000000000000000000e+00,1.000000000000000000e+00
1.521783650070428706e+01,7.000000000000000000e+00,1.000000000000000000e+00
2.509927663702523049e+01,1.350000000000000000e+02,1.000000000000000000e+00
3.987459696475418269e+01,9.900000000000000000e+01,1.000000000000000000e+00
-1.884752648223193461e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.663191234152763442e+01,7.800000000000000000e+01,1.000000000000000000e+00
3.241347920395436688e+01,1.480000000000000000e+02,1.000000000000000000e+00
2.090312695473432569e+01,1.900000000000000000e+01,1.000000000000000000e+00
1.485054963991045973e+01,2.500000000000000000e+01,1.000000000000000000e+00
-1.388234040331094121e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.259757362313566631e+01,3.800000000000000000e+01,1.000000000000000000e+00
2.349893145084380919e+01,4.000000000000000000e+00,1.000000000000000000e+00
5.000640131279789813e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.394623299844563036e+01,4.200000000000000000e+01,1.000000000000000000e+00
6.381038342077266634e+01,1.480000000000000000e+02,1.000000000000000000e+00
4.426180635821072684e+01,7.500000000000000000e+01,1.000000000000000000e+00
6.266329717647278130e+01,7.700000000000000000e+01,1.000000000000000000e+00
6.151685928251567503e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.279758367400615526e+01,5.300000000000000000e+01,1.000000000000000000e+00
4.796716385796653981e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.536438467442989264e+01,5.000000000000000000e+00,1.000000000000000000e+00
2.744884666793048211e+01,2.600000000000000000e+01,1.000000000000000000e+00
1.258851284295320383e+01,5.000000000000000000e+00,1.000000000000000000e+00
4.221432445332408179e+01,4.100000000000000000e+01,1.000000000000000000e+00
2.525415789119899301e+01,2.600000000000000000e+01,1.000000000000000000e+00
3.241254453331231389e+01,1.600000000000000000e+01,1.000000000000000000e+00
4.104888351857662343e+01,1.600000000000000000e+01,1.000000000000000000e+00
5.429401697177438280e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.032198163497453152e+02,2.000000000000000000e+02,0.000000000000000000e+00
2.224920537389818875e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.050560792595148030e+01,1.400000000000000000e+01,1.000000000000000000e+00
1.520331780135631661e+01,6.000000000000000000e+00,1.000000000000000000e+00
2.373975521832704416e+01,4.700000000000000000e+01,1.000000000000000000e+00
1.642175005704164548e+01,8.000000000000000000e+00,1.000000000000000000e+00
1.743473752573127911e+01,2.000000000000000000e+02,0.000000000000000000e+00
9.471267871185986564e-01,2.000000000000000000e+02,0.000000000000000000e+00
1.678379513978957860e+01,1.300000000000000000e+01,1.000000000000000000e+00
4.468923934843389389e+01,6.100000000000000000e+01,1.000000000000000000e+00
8.129401560433210250e+01,5.800000000000000000e+01,1.000000000000000000e+00
6.190187182094901885e+01,5.300000000000000000e+01,1.000000000000000000e+00
3.513053807333112388e+01,2.200000000000000000e+01,1.000000000000000000e+00
2.021357997402548534e+01,5.100000000000000000e+01,1.000000000000000000e+00
-1.237112394962460371e+01,2.000000000000000000e+02,0.000000000000000000e+00
9.694673394512396669e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.557410977400839158e+01,2.600000000000000000e+01,1.000000000000000000e+00
