rewards,lengths,energy,recharges,targets
1.855088237002495646e+02,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.830438993479985470e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.793510404400285552e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.687187463901005344e+02,1.080000000000000000e+02,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.702048796030980782e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.671716867704910214e+01,1.060000000000000000e+02,4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.285308249932932995e+03,9.700000000000000000e+01,3.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.420391736965910241e+03,8.400000000000000000e+01,3.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.210145739890662071e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.318953611099038881e+02,1.050000000000000000e+02,4.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.421160273381749448e+02,1.130000000000000000e+02,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.387471624389456792e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.116677984389403946e+02,1.140000000000000000e+02,4.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.227598652950301812e+02,1.120000000000000000e+02,4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.482430990661560202e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.372479114812798571e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.874792513664716580e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.510894781684858117e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.315232410294903502e+02,1.110000000000000000e+02,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.083363788890473245e+02,1.100000000000000000e+02,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.537020054849781445e+02,1.090000000000000000e+02,4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
