rewards,lengths,energy,recharges,targets
-6.647002032322017584e+00,1.010000000000000000e+02,4.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.492744257225928777e+03,9.200000000000000000e+01,3.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.319175532299981057e+01,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
-7.194752741359769743e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.242343671967568753e+03,7.700000000000000000e+01,3.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.086979014290801388e+03,3.400000000000000000e+01,1.360000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
3.035784475542189739e+03,4.500000000000000000e+01,1.800000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.370513752070746250e+03,7.700000000000000000e+01,3.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.888073787009444914e+03,6.800000000000000000e+01,2.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.081246296271355902e+02,1.010000000000000000e+02,4.040000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00
2.966374770358693695e+03,4.900000000000000000e+01,1.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.021292712438190392e+03,4.000000000000000000e+01,1.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-4.054476545235717566e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.047338273404001541e+00,1.010000000000000000e+02,4.040000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
2.825492398738517750e+03,8.100000000000000000e+01,3.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-7.362334432251924454e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.991649203007269989e+03,3.600000000000000000e+01,1.440000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.849010284658345881e+03,6.300000000000000000e+01,2.520000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.113726322913555123e+03,4.800000000000000000e+01,1.920000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.790241108407046795e+02,1.010000000000000000e+02,4.040000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
-1.218448363784453505e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.058372717482878897e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.230499800381962814e+03,5.800000000000000000e+01,2.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-2.837168737793433948e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.564234743887171248e+02,1.010000000000000000e+02,4.040000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
3.186120426002858949e+03,7.500000000000000000e+01,3.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.330911938159013985e+01,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
2.922778714588526327e+03,3.600000000000000000e+01,1.440000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.422186610295444098e+03,3.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.602432228898035191e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.386662188836963878e+02,1.010000000000000000e+02,4.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
-6.110178642115660530e+00,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.201974034749955081e+03,1.300000000000000000e+01,5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.013925468143748958e+02,1.010000000000000000e+02,4.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.003930285289825406e+03,8.200000000000000000e+01,3.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.184802987548658848e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.932738182536617387e+03,3.000000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.278223927663007089e+03,6.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.292095338020045801e+03,6.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.287523304857736264e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.623595181793805864e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.210997868303327891e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.754305851977470638e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.887874173964273268e+03,5.700000000000000000e+01,2.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
-2.491836783094809959e+01,1.010000000000000000e+02,4.040000000000000000e+02,2.300000000000000000e+01,0.000000000000000000e+00
2.805558610978538127e+03,5.500000000000000000e+01,2.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.478806210582462768e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.132631746371473128e+03,1.300000000000000000e+01,5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.859471036026961315e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.060266947986058312e+03,1.800000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.509616230639512651e+03,2.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.224850205175212210e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.974258844723216839e+02,1.010000000000000000e+02,4.040000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
2.820357612228100606e+03,8.600000000000000000e+01,3.440000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
3.126600076067022371e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.551129423071101314e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.172757215848093324e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.971358628801770010e+03,4.000000000000000000e+01,1.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.813445062609767433e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.361221839919127774e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.230485646403457167e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.915292316519925407e+03,7.000000000000000000e+01,2.800000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.929232042816597641e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.198997660183043479e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.351548136087008061e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.598303579434507071e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.092442177263582380e+03,4.800000000000000000e+01,1.920000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.214780399620560274e+03,1.800000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.324737061425181821e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.421042323865890467e+03,3.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.522291401458465430e+02,1.010000000000000000e+02,4.040000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
3.273489493827304614e+03,1.300000000000000000e+01,5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.260636462348255009e+03,2.700000000000000000e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.992934725761601840e+03,3.600000000000000000e+01,1.440000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.555947984772345762e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.814318788951947226e+03,6.200000000000000000e+01,2.480000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.033054615338546114e+02,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
2.355209846550064299e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.507200043202160202e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.299343759752693472e+02,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
3.140673768698434287e+03,5.400000000000000000e+01,2.160000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.389217996272174787e+03,2.500000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.822218402305904419e+03,5.900000000000000000e+01,2.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.574490751389066077e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.330833536894646841e+03,7.200000000000000000e+01,2.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
8.282932970696528230e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.070648998425688660e+03,6.000000000000000000e+01,2.400000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.780909664213156702e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.485464509632448653e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.986282125429007010e+03,3.300000000000000000e+01,1.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.512386775985717406e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.335624331688653456e+03,8.100000000000000000e+01,3.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.956155739441754122e+03,2.900000000000000000e+01,1.160000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.344151055297393214e+03,8.500000000000000000e+01,3.400000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.244871071030236180e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.072058665862863108e+03,4.400000000000000000e+01,1.760000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.112212011951538670e+01,1.010000000000000000e+02,4.040000000000000000e+02,1.100000000000000000e+01,0.000000000000000000e+00
2.916028941635859155e+02,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
2.431000969202674241e+03,9.600000000000000000e+01,3.840000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.233738211727616999e+03,9.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.347135845076847716e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.153314418680563307e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.198592547054483475e+03,1.100000000000000000e+01,4.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-8.206353740475563541e+01,1.010000000000000000e+02,4.040000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
-9.397139921310382249e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.224529131869253433e+03,1.200000000000000000e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.272856964122961017e+03,1.000000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.540375761214368708e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.386102494729961876e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.214863246321099723e+03,4.900000000000000000e+01,1.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.966006841914418146e+03,6.700000000000000000e+01,2.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.954696665872577796e+03,5.700000000000000000e+01,2.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.015861521434638689e+03,2.200000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.959714755563102244e+03,8.200000000000000000e+01,3.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.802035240043184785e+03,7.900000000000000000e+01,3.160000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.123455768817749458e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.537654921424202570e+00,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.839171818717532005e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.061580708830583717e+03,2.400000000000000000e+01,9.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.632531724381187388e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.092944186041884677e+03,3.500000000000000000e+01,1.400000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-6.305698094805096332e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.309537545524501923e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.319379471905351693e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.035958656196163247e+03,2.800000000000000000e+01,1.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.000858280085188653e+03,7.000000000000000000e+01,2.800000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.163470347425195087e+03,5.100000000000000000e+01,2.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.393918820495667205e+03,3.100000000000000000e+01,1.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.019572502895248363e+03,4.200000000000000000e+01,1.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.196455926504429044e+03,2.100000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.374607793114482774e+03,4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.241060631496757196e+03,7.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.989778646945303990e+03,5.000000000000000000e+01,2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.811434527425361011e+03,9.800000000000000000e+01,3.920000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.210531379703308176e+03,2.600000000000000000e+01,1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.924112047735430224e+03,3.900000000000000000e+01,1.560000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00
3.035252758599365279e+03,3.800000000000000000e+01,1.520000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.888288520117253938e+03,8.400000000000000000e+01,3.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.006969999999999800e+03,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.269982975640661152e+03,7.300000000000000000e+01,2.920000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.683869642643212217e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.932566043480296230e+03,8.300000000000000000e+01,3.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-3.502933592838166277e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.522617569671569697e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.123310056359557620e+03,6.300000000000000000e+01,2.520000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.099059824489299899e+03,1.500000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.551742964628913910e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.063380648211011248e+03,7.400000000000000000e+01,2.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.846382209518016566e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.325674376717503037e+03,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.434430433850145903e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.092081014977437007e+03,2.700000000000000000e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.757661301530427522e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.102347661978851193e+03,4.100000000000000000e+01,1.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.775911999452900545e+03,7.700000000000000000e+01,3.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
9.876033681267094266e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.067606170499417999e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.439806207928149604e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.357090755619434503e+02,1.010000000000000000e+02,4.040000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.988389870820684337e+03,2.600000000000000000e+01,1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.946952691608234545e+03,9.600000000000000000e+01,3.840000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.766913717785404856e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.681658057829590120e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.307766285256473566e+03,2.700000000000000000e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.888294410760917344e+03,9.900000000000000000e+01,3.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.584719295713063616e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.086835535581950296e+02,1.010000000000000000e+02,4.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.007969999999999800e+03,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.043958942009698603e+03,8.000000000000000000e+01,3.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.190079905733264667e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.142867448302274170e+03,4.400000000000000000e+01,1.760000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00
1.408080558188734699e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.139626145513880147e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.196333763859685746e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.405239449955661826e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.055979732858312673e+03,3.200000000000000000e+01,1.280000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00
-1.797257337588056032e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.355833271103503535e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.683330045149051557e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.254626275732304748e+03,9.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.212881377249852903e+03,7.700000000000000000e+01,3.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.275742587644626838e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.169149805976589960e+03,1.600000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.161579311878915632e+03,1.600000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.450475730989954570e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
