rewards,lengths,energy,recharges,targets
2.958112982549042954e+03,5.200000000000000000e+01,2.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.688086464246125161e+03,4.300000000000000000e+01,1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.236036107033166900e+03,7.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.969003012736234268e+03,6.400000000000000000e+01,2.560000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.965797352944085105e+03,6.600000000000000000e+01,2.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.242385637303761541e+03,1.600000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.007970941510051944e+03,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.268061414854701070e+03,3.100000000000000000e+01,1.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.333787418325526630e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.819250721822905348e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.194003863466144821e+02,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
5.813583044707133922e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.224831922931498866e+03,2.000000000000000000e+01,8.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.296512193954408758e+02,1.010000000000000000e+02,4.040000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.003226521270489542e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.277746409880548526e+03,3.200000000000000000e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.058447170301835172e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
-1.166929441602016624e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.659291148047955744e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.678002980450282394e+03,8.500000000000000000e+01,3.400000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.970654382435139723e+03,3.800000000000000000e+01,1.520000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.818109495897928696e+02,1.010000000000000000e+02,4.040000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
3.049384598372027085e+03,3.000000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.282897186688724105e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.912037978259338615e+03,3.600000000000000000e+01,1.440000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.562087588306794146e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.050682184276808329e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.607491830822386802e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.093650334265098536e+03,3.200000000000000000e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.174081488616755450e+03,6.100000000000000000e+01,2.440000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.442790417679234736e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.647195551057576424e+01,1.010000000000000000e+02,4.040000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.653854264514849888e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.146808308468017913e+03,1.400000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.867180378341573714e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.643495053505108103e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.667038515184212315e+02,1.010000000000000000e+02,4.040000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
-1.120451790678494319e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.197949245625327990e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.191419704663708501e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.152871577022156544e+03,5.300000000000000000e+01,2.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.273534483050038489e+03,9.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.593528987179613523e+03,9.700000000000000000e+01,3.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.331629656767416918e+02,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.343431039420962406e+03,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.102866773111382486e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.979462479771142171e+03,4.000000000000000000e+01,1.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.506755508957227221e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.129019680327180595e+03,2.600000000000000000e+01,1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-2.427545359421822724e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.931350444836403312e+03,4.600000000000000000e+01,1.840000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.205788670732964221e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.169183178335548519e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.010629529507637926e+03,5.200000000000000000e+01,2.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.587188067451070417e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.639811392727594921e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.958095721637134830e+03,9.100000000000000000e+01,3.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.233590806619321938e+03,8.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.190725039196321688e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.395530716149311957e+03,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.364808429589198568e+03,2.300000000000000000e+01,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.350246772211815482e+02,1.010000000000000000e+02,4.040000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
2.995013198105938500e+03,7.100000000000000000e+01,2.840000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.373156236634254128e+03,4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.275766809216982892e+03,2.500000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.809506126181226193e+01,1.010000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.182409840977965132e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.124653999653838810e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.655765918086823149e+03,9.900000000000000000e+01,3.960000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
3.512787573000543489e+03,5.900000000000000000e+01,2.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.319788865438566972e+03,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
-8.179619753314074160e+01,1.010000000000000000e+02,4.040000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
-2.112951787556320937e+02,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.923023719165303646e+03,3.700000000000000000e+01,1.480000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.965910895830715788e+01,1.010000000000000000e+02,4.040000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
-7.095639754149722478e+01,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.001927394633643331e+00,1.010000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
